customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
CUST-000000,Female,1,Yes,Yes,1,No,No phone service,DSL,Month-to-month,Yes,Digital wallet,74.00,47.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000440,Female,1,No,Yes,57,No,No phone service,No,Two year,Yes,Electronic check,30.00,1225.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000441,Male,1,Yes,Yes,64,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,3010.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000442,Female,0,Yes,No,71,Yes,No,Fiber optic,One year,Yes,Digital wallet,110.00,5685.00,No,Setup was easy and the app is straightforward; new payment option is convenient
CUST-000443,Male,0,No,No,6,Yes,No,No,Two year,No,Credit card (automatic),30.75,136.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000444,Female,0,Yes,No,13,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,611.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000445,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,1602.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000446,Female,0,No,Yes,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,The service works well but the price feels high; no major issues this month
CUST-000447,Male,0,Yes,No,34,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1605.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000448,Female,1,Yes,No,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000449,Male,1,No,No,48,Yes,Yes,No,Two year,No,Mailed check,39.25,1034.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000450,Female,0,Yes,Yes,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000451,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,One year,No,Credit card (automatic),109.25,4967.50,No,The service works well but the price feels high; no major issues this month
CUST-000452,Female,0,No,No,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000453,Male,0,Yes,No,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000454,Female,0,Yes,No,11,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,885.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000455,Male,0,No,Yes,18,Yes,No,No,Two year,No,Credit card (automatic),30.75,394.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000456,Female,1,Yes,Yes,25,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1175.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000457,Male,1,Yes,No,32,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,2562.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000458,Female,0,No,No,39,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,843.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000459,Male,0,Yes,No,46,Yes,No,DSL,Month-to-month,Yes,Digital wallet,74.75,2169.50,No,I would keep the plan if the monthly fee was lower; new payment option is convenient
CUST-000460,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,4240.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000461,Male,0,No,Yes,60,Yes,Yes,No,Two year,No,Mailed check,39.25,1292.50,No,The service works well but the price feels high; no major issues this month
CUST-000462,Female,0,Yes,No,67,No,No phone service,DSL,Month-to-month,Yes,Bank transfer (automatic),74.00,3154.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000463,Male,0,Yes,No,2,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,167.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000464,Female,1,No,No,9,Yes,Yes,No,Two year,Yes,Electronic check,37.00,193.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000465,Male,1,Yes,Yes,16,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,754.50,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000466,Female,0,Yes,Yes,23,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,1845.00,No,The service works well but the price feels high; no major issues this month
CUST-000467,Male,0,No,No,30,Yes,No,No,Two year,No,Credit card (automatic),30.75,652.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000468,Female,0,Yes,No,37,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1739.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000469,Male,0,Yes,No,44,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,3522.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000470,Female,0,No,Yes,51,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1101.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000471,Male,0,Yes,Yes,58,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2733.50,No,The service works well but the price feels high; no major issues this month
CUST-000472,Female,1,Yes,No,65,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,5200.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000473,Male,1,No,No,72,No,No phone service,No,Two year,No,Mailed check,32.25,1550.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000474,Female,0,Yes,No,7,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,334.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000475,Male,0,Yes,Yes,14,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,1127.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000476,Female,0,No,Yes,21,Yes,Yes,No,Two year,Yes,Digital wallet,37.00,451.50,No,The service works well but the price feels high; new payment option is convenient
CUST-000477,Male,0,Yes,No,28,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1318.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000478,Female,0,Yes,No,35,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,2805.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000479,Male,0,No,No,42,Yes,No,No,Two year,No,Credit card (automatic),30.75,910.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000480,Female,1,Yes,Yes,49,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2303.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000481,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,4482.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000482,Female,0,No,No,63,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1359.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000483,Male,0,Yes,No,70,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,3297.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000484,Female,0,Yes,No,5,No,No phone service,Fiber optic,One year,Yes,Electronic check,111.50,400.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000485,Male,0,No,Yes,12,Yes,Yes,No,Two year,No,Mailed check,39.25,260.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000486,Female,0,Yes,Yes,19,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,898.00,No,The service works well but the price feels high; no major issues this month
CUST-000487,Male,0,Yes,No,26,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,2087.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000488,Female,1,No,No,33,Yes,Yes,No,Two year,Yes,Electronic check,37.00,709.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000489,Male,1,Yes,No,40,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1882.50,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000490,Female,0,Yes,Yes,47,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,3765.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000491,Male,0,No,Yes,54,Yes,No,No,Two year,No,Credit card (automatic),30.75,1168.50,No,The service works well but the price feels high; no major issues this month
CUST-000492,Female,0,Yes,No,61,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2867.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000493,Male,0,Yes,No,68,Yes,Yes,Fiber optic,One year,No,Digital wallet,116.25,5442.50,No,The connection is stable and billing is clear; new payment option is convenient
CUST-000494,Female,0,No,No,3,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,69.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000495,Male,0,Yes,Yes,10,No,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),76.25,477.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000496,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,1360.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000497,Male,1,No,No,24,Yes,Yes,No,Two year,No,Mailed check,39.25,518.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000498,Female,0,Yes,No,31,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,1462.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000499,Male,0,Yes,No,38,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,3047.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000500,Female,0,No,Yes,45,Yes,Yes,No,Two year,Yes,Electronic check,37.00,967.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000501,Male,0,Yes,Yes,52,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,2446.50,No,The service works well but the price feels high; no major issues this month
CUST-000502,Female,0,Yes,No,59,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,4725.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000503,Male,0,No,No,66,Yes,No,No,Two year,No,Credit card (automatic),30.75,1426.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000504,Female,1,Yes,No,1,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,47.00,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000505,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,642.50,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000506,Female,0,No,Yes,15,No,No phone service,No,Two year,Yes,Bank transfer (automatic),30.00,327.50,No,The service works well but the price feels high; no major issues this month
CUST-000507,Male,0,Yes,No,22,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1041.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000508,Female,0,Yes,No,29,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,2320.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000509,Male,0,No,No,36,Yes,Yes,No,Two year,No,Mailed check,39.25,776.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000510,Female,0,Yes,Yes,43,Yes,No,DSL,Month-to-month,Yes,Digital wallet,72.50,2026.00,No,Support was responsive and the package feels fair; new payment option is convenient
CUST-000511,Male,0,Yes,Yes,50,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4007.50,No,The service works well but the price feels high; no major issues this month
CUST-000512,Female,1,No,No,57,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1225.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000513,Male,1,Yes,No,64,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,3010.50,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000514,Female,0,Yes,No,71,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,5685.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000515,Male,0,No,Yes,6,Yes,No,No,Two year,No,Credit card (automatic),30.75,136.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000516,Female,0,Yes,Yes,13,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,611.00,No,The service works well but the price feels high; no major issues this month
CUST-000517,Male,0,Yes,No,20,No,No phone service,Fiber optic,One year,No,Mailed check,109.25,1602.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000518,Female,0,No,No,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000519,Male,0,Yes,No,34,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1605.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000520,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000521,Male,1,No,Yes,48,Yes,Yes,No,Two year,No,Mailed check,39.25,1034.50,No,The service works well but the price feels high; no major issues this month
CUST-000522,Female,0,Yes,No,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000523,Male,0,Yes,No,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4967.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000524,Female,0,No,No,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000525,Male,0,Yes,Yes,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000526,Female,0,Yes,Yes,11,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,885.00,No,The service works well but the price feels high; no major issues this month
